year,overall_rating,player_name
2007,43.0,Loris Benito
2009,43.0,Loris Benito
2010,55.0,Loris Benito
2012,56.0,Loris Benito
2013,60.0,Loris Benito
2014,65.0,Loris Benito
2015,68.5,Loris Benito
2016,70.0,Loris Benito
2007,62.0,Pavol Bajza
2012,62.0,Pavol Bajza
2013,62.0,Pavol Bajza
2014,61.0,Pavol Bajza
2015,61.0,Pavol Bajza
2007,63.0,Uros Matic
2014,65.5,Uros Matic
2015,67.0,Uros Matic
2007,52.0,Robert Pich
2014,56.0,Robert Pich
2015,63.5,Robert Pich
2016,66.0,Robert Pich
2007,62.0,Filip Kiss
2011,62.0,Filip Kiss
2012,62.0,Filip Kiss
2013,62.333333333333336,Filip Kiss
2014,63.0,Filip Kiss
2015,63.5,Filip Kiss
2016,64.0,Filip Kiss
2007,60.0,Olubayo Adefemi
2009,60.0,Olubayo Adefemi
2010,62.0,Olubayo Adefemi
2007,59.0,Lukas Hinterseer
2010,59.0,Lukas Hinterseer
2011,57.0,Lukas Hinterseer
2013,58.166666666666664,Lukas Hinterseer
2014,65.75,Lukas Hinterseer
2015,70.0,Lukas Hinterseer
2016,71.0,Lukas Hinterseer
2007,70.0,Steven Caulker
2009,70.0,Steven Caulker
2010,70.0,Steven Caulker
2011,70.0,Steven Caulker
2012,72.0,Steven Caulker
2013,74.875,Steven Caulker
2014,75.5,Steven Caulker
2015,76.0,Steven Caulker
2016,76.0,Steven Caulker
2007,64.0,Karim Onisiwo
2015,66.0,Karim Onisiwo
2016,68.0,Karim Onisiwo
2007,66.0,Robinho
2011,66.0,Robinho
2012,65.0,Robinho
2013,65.0,Robinho
2014,65.0,Robinho
2007,62.0,Burak Kaplan
2009,62.0,Burak Kaplan
2010,66.0,Burak Kaplan
2011,66.0,Burak Kaplan
2007,66.0,Jan Oblak
2010,66.0,Jan Oblak
2011,66.0,Jan Oblak
2012,70.0,Jan Oblak
2013,74.0,Jan Oblak
2014,76.28571428571429,Jan Oblak
2015,81.0,Jan Oblak
2016,82.0,Jan Oblak
2007,65.0,Marko Meerits
2011,65.0,Marko Meerits
2012,65.0,Marko Meerits
2013,65.0,Marko Meerits
2014,65.0,Marko Meerits
2007,43.0,Gianluca D'Angelo
2009,43.0,Gianluca D'Angelo
2010,44.5,Gianluca D'Angelo
2007,43.0,Enzo Ruiz
2009,43.0,Enzo Ruiz
2010,46.0,Enzo Ruiz
2011,53.0,Enzo Ruiz
2012,53.0,Enzo Ruiz
2007,40.0,Izet Hajrovic
2009,40.0,Izet Hajrovic
2010,43.5,Izet Hajrovic
2011,56.0,Izet Hajrovic
2012,61.5,Izet Hajrovic
2013,69.4,Izet Hajrovic
2014,74.77777777777777,Izet Hajrovic
2015,73.88888888888889,Izet Hajrovic
2016,74.0,Izet Hajrovic
2007,61.0,Henrique Almeida
2009,61.0,Henrique Almeida
2010,69.0,Henrique Almeida
2011,69.0,Henrique Almeida
2012,69.0,Henrique Almeida
2013,68.25,Henrique Almeida
2014,68.0,Henrique Almeida
2007,72.0,Gabriel Paulista
2010,72.0,Gabriel Paulista
2011,72.0,Gabriel Paulista
2013,72.0,Gabriel Paulista
2014,73.75,Gabriel Paulista
2015,77.5,Gabriel Paulista
2016,78.0,Gabriel Paulista
2007,61.0,Steve Williams
2009,61.0,Steve Williams
2010,60.0,Steve Williams
2011,60.0,Steve Williams
2012,56.0,Steve Williams
2013,54.0,Steve Williams
2007,72.0,Kadu
2013,72.0,Kadu
2014,72.0,Kadu
2015,72.0,Kadu
2007,65.0,Danijel Marceta
2009,65.0,Danijel Marceta
2010,65.0,Danijel Marceta
2012,65.0,Danijel Marceta
2013,61.714285714285715,Danijel Marceta
2014,59.0,Danijel Marceta
2007,62.0,Anthony Andreu
2014,63.1,Anthony Andreu
2015,66.0,Anthony Andreu
2016,67.0,Anthony Andreu
2007,60.0,Innocent Emeghara
2010,60.0,Innocent Emeghara
2011,63.5,Innocent Emeghara
2012,66.0,Innocent Emeghara
2013,69.0,Innocent Emeghara
2014,73.0,Innocent Emeghara
2015,73.42857142857143,Innocent Emeghara
2016,71.0,Innocent Emeghara
2007,62.0,Alban Pnishi
2015,62.8,Alban Pnishi
2016,63.0,Alban Pnishi
2007,61.0,Daniel Davari
2011,61.0,Daniel Davari
2012,66.0,Daniel Davari
2013,68.2,Daniel Davari
2014,68.0,Daniel Davari
2015,64.8,Daniel Davari
2016,65.0,Daniel Davari
2007,65.0,Mario Goetze
2010,67.5,Mario Goetze
2011,81.0,Mario Goetze
2012,84.0,Mario Goetze
2013,85.0,Mario Goetze
2014,85.33333333333333,Mario Goetze
2015,85.375,Mario Goetze
2016,84.0,Mario Goetze
2007,59.0,Lasse Sobiech
2009,59.0,Lasse Sobiech
2010,61.0,Lasse Sobiech
2011,64.5,Lasse Sobiech
2012,67.5,Lasse Sobiech
2013,68.83333333333333,Lasse Sobiech
2014,68.0,Lasse Sobiech
2015,68.0,Lasse Sobiech
2016,72.0,Lasse Sobiech
2007,70.0,Mihail Aleksandrov
2014,70.0,Mihail Aleksandrov
2015,71.0,Mihail Aleksandrov
2016,72.0,Mihail Aleksandrov
2007,59.0,Daniel Ginczek
2010,60.0,Daniel Ginczek
2011,64.0,Daniel Ginczek
2012,66.0,Daniel Ginczek
2013,70.1,Daniel Ginczek
2014,74.0,Daniel Ginczek
2015,75.75,Daniel Ginczek
2016,77.0,Daniel Ginczek
2007,51.0,Billy McKay
2009,51.0,Billy McKay
2010,60.0,Billy McKay
2011,61.5,Billy McKay
2012,63.0,Billy McKay
2013,68.5,Billy McKay
2014,71.0,Billy McKay
2015,68.25,Billy McKay
2007,63.0,Vlad Chiriches
2011,63.0,Vlad Chiriches
2012,63.0,Vlad Chiriches
2013,73.57142857142857,Vlad Chiriches
2014,76.0,Vlad Chiriches
2015,76.4,Vlad Chiriches
2016,76.25,Vlad Chiriches
2007,61.0,Enes Sipovic
2015,61.0,Enes Sipovic
2007,63.0,Gheorghe Grozav
2010,63.0,Gheorghe Grozav
2012,63.0,Gheorghe Grozav
2013,67.33333333333333,Gheorghe Grozav
2007,65.0,Dodo
2009,65.0,Dodo
2010,67.0,Dodo
2011,66.0,Dodo
2012,66.0,Dodo
2013,68.22222222222223,Dodo
2014,71.42857142857143,Dodo
2015,72.25,Dodo
2016,73.0,Dodo
2007,67.0,Odise Roshi
2011,67.0,Odise Roshi
2012,68.0,Odise Roshi
2013,66.0,Odise Roshi
2014,64.6,Odise Roshi
2015,64.0,Odise Roshi
2007,58.0,Philipp Hosiner
2011,58.0,Philipp Hosiner
2012,64.0,Philipp Hosiner
2013,71.57142857142857,Philipp Hosiner
2014,73.0,Philipp Hosiner
2015,72.83333333333333,Philipp Hosiner
2016,72.66666666666667,Philipp Hosiner
2007,58.0,Ermin Bicakcic
2011,63.0,Ermin Bicakcic
2012,67.0,Ermin Bicakcic
2013,72.25,Ermin Bicakcic
2014,74.0,Ermin Bicakcic
2015,75.75,Ermin Bicakcic
2016,76.0,Ermin Bicakcic
2007,60.0,Felix Wiedwald
2010,60.0,Felix Wiedwald
2011,61.5,Felix Wiedwald
2012,67.5,Felix Wiedwald
2013,70.0,Felix Wiedwald
2014,72.0,Felix Wiedwald
2015,74.0,Felix Wiedwald
2016,75.0,Felix Wiedwald
2007,59.0,Kalilou Mohamed Traore
2010,59.0,Kalilou Mohamed Traore
2011,68.0,Kalilou Mohamed Traore
2012,68.5,Kalilou Mohamed Traore
2013,69.5,Kalilou Mohamed Traore
2007,61.0,Mario Baric
2010,61.0,Mario Baric
2011,65.0,Mario Baric
2012,66.0,Mario Baric
2007,64.0,Tomislav Puljic
2010,64.0,Tomislav Puljic
2011,63.0,Tomislav Puljic
2012,66.5,Tomislav Puljic
2013,65.28571428571429,Tomislav Puljic
2014,63.625,Tomislav Puljic
2015,63.0,Tomislav Puljic
2016,66.0,Tomislav Puljic
2007,69.0,Sime Vrsaljko
2011,69.0,Sime Vrsaljko
2013,69.33333333333333,Sime Vrsaljko
2014,72.0,Sime Vrsaljko
2015,72.57142857142857,Sime Vrsaljko
2016,76.25,Sime Vrsaljko
2007,51.0,Mattia Bottani
2015,61.5,Mattia Bottani
2016,62.0,Mattia Bottani
2007,65.0,Stipe Bacelic-Grgic
2014,64.5,Stipe Bacelic-Grgic
2015,64.0,Stipe Bacelic-Grgic
2007,53.0,Pavel Sultes
2009,53.0,Pavel Sultes
2010,61.0,Pavel Sultes
2011,64.5,Pavel Sultes
2012,62.0,Pavel Sultes
2013,62.0,Pavel Sultes
2007,64.0,Timm Klose
2010,64.0,Timm Klose
2011,66.5,Timm Klose
2012,71.0,Timm Klose
2013,75.2,Timm Klose
2014,74.33333333333333,Timm Klose
2015,75.5,Timm Klose
2016,76.75,Timm Klose
2007,48.0,Nicolas Schindelholz
2010,48.0,Nicolas Schindelholz
2011,63.0,Nicolas Schindelholz
2012,63.5,Nicolas Schindelholz
2013,63.0,Nicolas Schindelholz
2014,63.0,Nicolas Schindelholz
2015,63.333333333333336,Nicolas Schindelholz
2007,57.0,Reynaldo
2009,59.5,Reynaldo
2010,63.0,Reynaldo
2011,68.0,Reynaldo
2012,65.5,Reynaldo
2007,58.0,Dorian Dessoleil
2012,58.0,Dorian Dessoleil
2013,58.0,Dorian Dessoleil
2015,58.0,Dorian Dessoleil
2016,65.0,Dorian Dessoleil
2007,56.0,Timothy Durwael
2009,56.0,Timothy Durwael
2010,58.0,Timothy Durwael
2011,58.0,Timothy Durwael
2007,63.0,Mats Rits
2010,63.0,Mats Rits
2011,62.0,Mats Rits
2013,64.66666666666667,Mats Rits
2014,65.0,Mats Rits
2015,66.0,Mats Rits
2016,67.0,Mats Rits
2007,56.0,Bavon Tshibuabua
2009,56.0,Bavon Tshibuabua
2010,62.5,Bavon Tshibuabua
2011,61.0,Bavon Tshibuabua
2007,54.0,David Destorme
2008,59.0,David Destorme
2009,65.0,David Destorme
2010,66.0,David Destorme
2011,67.0,David Destorme
2012,67.0,David Destorme
2013,66.75,David Destorme
2014,65.25,David Destorme
2015,64.4,David Destorme
2016,64.0,David Destorme
2007,49.0,Laurens De Bock
2010,53.0,Laurens De Bock
2011,64.0,Laurens De Bock
2012,67.5,Laurens De Bock
2013,71.0,Laurens De Bock
2014,70.33333333333333,Laurens De Bock
2015,70.5,Laurens De Bock
2016,72.75,Laurens De Bock
2007,47.0,Artur Lenartowski
2009,47.0,Artur Lenartowski
2010,47.0,Artur Lenartowski
2011,47.0,Artur Lenartowski
2012,52.5,Artur Lenartowski
2013,59.0,Artur Lenartowski
2014,62.0,Artur Lenartowski
2015,62.0,Artur Lenartowski
2016,61.0,Artur Lenartowski
2007,57.0,Wojciech Malecki
2011,57.0,Wojciech Malecki
2012,57.0,Wojciech Malecki
2013,57.0,Wojciech Malecki
2007,58.0,Piotr Malarczyk
2010,58.0,Piotr Malarczyk
2011,56.0,Piotr Malarczyk
2012,58.0,Piotr Malarczyk
2013,62.0,Piotr Malarczyk
2014,62.0,Piotr Malarczyk
2015,63.0,Piotr Malarczyk
2016,65.0,Piotr Malarczyk
2007,64.0,Freire
2010,64.0,Freire
2011,63.0,Freire
2012,64.0,Freire
2013,64.0,Freire
2014,65.0,Freire
2015,65.0,Freire
2007,58.0,Arnor Angeli
2009,58.0,Arnor Angeli
2011,59.5,Arnor Angeli
2012,61.0,Arnor Angeli
2013,64.33333333333333,Arnor Angeli
2014,63.42857142857143,Arnor Angeli
2007,59.0,Moussa Traore
2009,59.0,Moussa Traore
2010,62.0,Moussa Traore
2011,62.0,Moussa Traore
2012,62.0,Moussa Traore
2007,52.0,Yorick Antheunis
2009,52.0,Yorick Antheunis
2010,57.0,Yorick Antheunis
2007,58.0,Ludovic Buysens
2008,58.0,Ludovic Buysens
2009,60.0,Ludovic Buysens
2010,63.0,Ludovic Buysens
2011,63.0,Ludovic Buysens
2012,63.0,Ludovic Buysens
2013,63.0,Ludovic Buysens
2014,63.0,Ludovic Buysens
2007,61.0,Sofian Bidaoui
2009,61.0,Sofian Bidaoui
2010,61.0,Sofian Bidaoui
2011,61.0,Sofian Bidaoui
2012,65.0,Sofian Bidaoui
2013,64.0,Sofian Bidaoui
2014,63.0,Sofian Bidaoui
2015,63.6,Sofian Bidaoui
2007,61.0,Charlton Vicento
2009,61.0,Charlton Vicento
2010,64.0,Charlton Vicento
2011,65.0,Charlton Vicento
2012,66.0,Charlton Vicento
2013,64.66666666666667,Charlton Vicento
2014,64.0,Charlton Vicento
2007,60.0,Filip Djuricic
2009,60.0,Filip Djuricic
2010,65.0,Filip Djuricic
2011,68.0,Filip Djuricic
2012,74.5,Filip Djuricic
2013,77.0,Filip Djuricic
2014,75.16666666666667,Filip Djuricic
2015,75.0,Filip Djuricic
2016,75.0,Filip Djuricic
2007,61.0,Gaby Jallo
2009,61.0,Gaby Jallo
2010,61.0,Gaby Jallo
2011,61.0,Gaby Jallo
2012,60.5,Gaby Jallo
2013,61.5,Gaby Jallo
2007,58.0,Adrian Gunino
2009,58.0,Adrian Gunino
2010,63.5,Adrian Gunino
2011,68.0,Adrian Gunino
2012,67.0,Adrian Gunino
2013,67.0,Adrian Gunino
2014,66.66666666666667,Adrian Gunino
2015,68.0,Adrian Gunino
2007,55.0,Sergiusz Prusak
2014,55.0,Sergiusz Prusak
2015,55.666666666666664,Sergiusz Prusak
2007,59.0,Omar Jarun
2012,59.0,Omar Jarun
2013,59.0,Omar Jarun
2007,51.0,Krzysztof Kaczmarczyk
2015,51.0,Krzysztof Kaczmarczyk
2007,66.0,Romulo
2009,66.0,Romulo
2010,67.0,Romulo
2011,69.0,Romulo
2012,71.5,Romulo
2013,73.0,Romulo
2014,75.42857142857143,Romulo
2015,76.0,Romulo
2016,73.6,Romulo
2007,55.0,Grzegorz Piesio
2015,56.333333333333336,Grzegorz Piesio
2007,60.0,Artur Gieraga
2009,60.0,Artur Gieraga
2011,60.0,Artur Gieraga
2012,60.0,Artur Gieraga
2013,60.0,Artur Gieraga
2014,60.0,Artur Gieraga
2007,53.0,Lukasz Skorupski
2008,53.0,Lukasz Skorupski
2010,53.0,Lukasz Skorupski
2011,58.0,Lukasz Skorupski
2012,65.0,Lukasz Skorupski
2013,67.0,Lukasz Skorupski
2014,68.8,Lukasz Skorupski
2015,71.0,Lukasz Skorupski
2016,73.0,Lukasz Skorupski
2007,51.0,Omer Bayram
2009,51.0,Omer Bayram
2010,57.0,Omer Bayram
2011,59.5,Omer Bayram
2012,67.0,Omer Bayram
2015,67.5,Omer Bayram
2007,50.0,Nemanja Gudelj
2009,50.0,Nemanja Gudelj
2010,57.5,Nemanja Gudelj
2011,67.0,Nemanja Gudelj
2012,67.0,Nemanja Gudelj
2013,71.1,Nemanja Gudelj
2014,72.6,Nemanja Gudelj
2015,74.85714285714286,Nemanja Gudelj
2016,77.0,Nemanja Gudelj
2007,53.0,Bram Nuytinck
2009,53.0,Bram Nuytinck
2010,63.0,Bram Nuytinck
2011,65.5,Bram Nuytinck
2012,70.0,Bram Nuytinck
2013,73.22222222222223,Bram Nuytinck
2014,72.0,Bram Nuytinck
2015,72.25,Bram Nuytinck
2007,63.0,Lerin Duarte
2009,63.0,Lerin Duarte
2010,67.0,Lerin Duarte
2011,67.0,Lerin Duarte
2012,71.0,Lerin Duarte
2013,73.14285714285714,Lerin Duarte
2014,72.75,Lerin Duarte
2015,70.4,Lerin Duarte
2007,57.0,Gino Felixdaal
2009,57.0,Gino Felixdaal
2010,60.0,Gino Felixdaal
2007,56.0,Davy Proepper
2009,56.0,Davy Proepper
2010,62.0,Davy Proepper
2011,67.0,Davy Proepper
2012,69.5,Davy Proepper
2013,68.875,Davy Proepper
2014,73.4,Davy Proepper
2015,75.0,Davy Proepper
2016,76.5,Davy Proepper
2007,56.0,Jeff Stans
2009,56.0,Jeff Stans
2010,56.0,Jeff Stans
2011,56.0,Jeff Stans
2012,60.0,Jeff Stans
2013,65.0,Jeff Stans
2014,65.66666666666667,Jeff Stans
2015,67.77777777777777,Jeff Stans
2007,55.0,Fanol Perdedaj
2009,55.0,Fanol Perdedaj
2010,57.5,Fanol Perdedaj
2011,63.5,Fanol Perdedaj
2012,67.0,Fanol Perdedaj
2013,66.5,Fanol Perdedaj
2014,66.0,Fanol Perdedaj
2015,66.66666666666667,Fanol Perdedaj
2016,67.0,Fanol Perdedaj
2007,58.0,Andreas Luthe
2009,58.0,Andreas Luthe
2010,66.0,Andreas Luthe
2011,67.0,Andreas Luthe
2012,71.5,Andreas Luthe
2013,70.75,Andreas Luthe
2014,69.0,Andreas Luthe
2015,67.85714285714286,Andreas Luthe
2007,61.0,Julian Koch
2009,61.0,Julian Koch
2010,63.0,Julian Koch
2011,70.0,Julian Koch
2012,70.5,Julian Koch
2013,70.42857142857143,Julian Koch
2014,69.66666666666667,Julian Koch
2015,69.66666666666667,Julian Koch
2016,69.0,Julian Koch
2007,53.0,Oliver Baumann
2009,53.0,Oliver Baumann
2010,57.5,Oliver Baumann
2011,75.5,Oliver Baumann
2012,77.0,Oliver Baumann
2013,78.0,Oliver Baumann
2014,78.0,Oliver Baumann
2015,78.0,Oliver Baumann
2016,78.0,Oliver Baumann
2007,58.0,Tolgay Arslan
2009,58.0,Tolgay Arslan
2010,65.0,Tolgay Arslan
2011,66.5,Tolgay Arslan
2012,68.0,Tolgay Arslan
2013,71.66666666666667,Tolgay Arslan
2014,72.0,Tolgay Arslan
2015,74.7,Tolgay Arslan
2016,75.0,Tolgay Arslan
2007,62.0,Maximillian Beister
2009,62.0,Maximillian Beister
2010,62.0,Maximillian Beister
2011,66.0,Maximillian Beister
2012,73.0,Maximillian Beister
2013,73.33333333333333,Maximillian Beister
2014,74.0,Maximillian Beister
2015,74.0,Maximillian Beister
2016,73.25,Maximillian Beister
2007,59.0,Ties Evers
2010,59.0,Ties Evers
2011,63.0,Ties Evers
2012,65.0,Ties Evers
2007,60.0,Manuel Gulde
2009,60.0,Manuel Gulde
2010,62.5,Manuel Gulde
2011,65.5,Manuel Gulde
2012,65.5,Manuel Gulde
2013,66.0,Manuel Gulde
2014,66.5,Manuel Gulde
2015,68.25,Manuel Gulde
2016,69.0,Manuel Gulde
2007,74.0,Franco Zuculini
2009,74.0,Franco Zuculini
2010,72.5,Franco Zuculini
2011,71.0,Franco Zuculini
2012,69.5,Franco Zuculini
2013,70.0,Franco Zuculini
2014,69.25,Franco Zuculini
2015,72.0,Franco Zuculini
2016,70.6,Franco Zuculini
2007,53.0,Stephan Salger
2009,53.0,Stephan Salger
2010,59.5,Stephan Salger
2013,66.0,Stephan Salger
2014,66.0,Stephan Salger
2015,66.0,Stephan Salger
2016,67.0,Stephan Salger
2007,55.0,Christian Clemens
2009,55.0,Christian Clemens
2010,60.0,Christian Clemens
2011,70.0,Christian Clemens
2012,72.0,Christian Clemens
2013,72.57142857142857,Christian Clemens
2014,72.5,Christian Clemens
2015,73.6,Christian Clemens
2016,74.8,Christian Clemens
2007,65.0,Andre Schuerrle
2009,65.0,Andre Schuerrle
2010,68.5,Andre Schuerrle
2011,77.5,Andre Schuerrle
2012,79.0,Andre Schuerrle
2013,79.66666666666667,Andre Schuerrle
2014,80.4,Andre Schuerrle
2015,80.0,Andre Schuerrle
2016,79.0,Andre Schuerrle
2007,52.0,Ilkay Guendogan
2008,52.0,Ilkay Guendogan
2009,60.0,Ilkay Guendogan
2010,69.0,Ilkay Guendogan
2011,76.0,Ilkay Guendogan
2012,78.0,Ilkay Guendogan
2013,82.2,Ilkay Guendogan
2014,83.25,Ilkay Guendogan
2015,82.72727272727273,Ilkay Guendogan
2016,83.5,Ilkay Guendogan
2007,58.0,Sebastian Polter
2009,58.0,Sebastian Polter
2010,61.0,Sebastian Polter
2011,62.5,Sebastian Polter
2012,68.0,Sebastian Polter
2013,69.42857142857143,Sebastian Polter
2014,69.0,Sebastian Polter
2015,69.66666666666667,Sebastian Polter
2007,59.0,Asmir Kajevic
2012,58.5,Asmir Kajevic
2013,58.0,Asmir Kajevic
2014,57.333333333333336,Asmir Kajevic
2015,57.5,Asmir Kajevic
2007,70.0,Stefan Savic
2011,70.0,Stefan Savic
2012,69.5,Stefan Savic
2013,75.36363636363636,Stefan Savic
2014,78.5,Stefan Savic
2015,79.5,Stefan Savic
2007,72.0,Dejan Lekic
2010,72.0,Dejan Lekic
2011,67.5,Dejan Lekic
2012,69.0,Dejan Lekic
2013,69.0,Dejan Lekic
2014,68.0,Dejan Lekic
2015,70.0,Dejan Lekic
2016,70.0,Dejan Lekic
2007,61.0,Junior Livramento
2009,61.0,Junior Livramento
2010,62.5,Junior Livramento
2007,61.0,Chris Erskine
2013,60.5,Chris Erskine
2014,61.625,Chris Erskine
2015,64.5,Chris Erskine
2007,60.0,Glenn van Asten
2009,60.0,Glenn van Asten
2007,63.0,Cristophe Diandy
2010,62.5,Cristophe Diandy
2011,61.0,Cristophe Diandy
2012,62.0,Cristophe Diandy
2013,64.83333333333333,Cristophe Diandy
2014,65.0,Cristophe Diandy
2015,66.0,Cristophe Diandy
2016,67.66666666666667,Cristophe Diandy
2007,56.0,Lukas Bielak
2014,56.0,Lukas Bielak
2015,56.4,Lukas Bielak
2007,65.0,Willian Jose
2010,65.0,Willian Jose
2011,71.5,Willian Jose
2012,71.0,Willian Jose
2013,71.0,Willian Jose
2014,69.77777777777777,Willian Jose
2015,70.33333333333333,Willian Jose
2016,71.0,Willian Jose
2007,72.0,Junya Tanaka
2014,72.0,Junya Tanaka
2015,73.125,Junya Tanaka
2007,59.0,Marcel Ritzmaier
2010,59.0,Marcel Ritzmaier
2011,62.0,Marcel Ritzmaier
2012,64.0,Marcel Ritzmaier
2013,65.83333333333333,Marcel Ritzmaier
2014,68.8,Marcel Ritzmaier
2015,70.0,Marcel Ritzmaier
2016,68.66666666666667,Marcel Ritzmaier
2007,62.0,Sofian Akouili
2012,62.0,Sofian Akouili
2013,63.0,Sofian Akouili
2007,61.0,Richard Stolte
2009,61.0,Richard Stolte
2010,60.0,Richard Stolte
2014,60.0,Richard Stolte
2007,65.0,Xander Houtkoop
2010,65.0,Xander Houtkoop
2011,65.0,Xander Houtkoop
2013,65.5,Xander Houtkoop
2014,66.5,Xander Houtkoop
2015,67.0,Xander Houtkoop
2016,67.0,Xander Houtkoop
2007,61.0,Tobias Waisapy
2010,61.0,Tobias Waisapy
2011,61.0,Tobias Waisapy
2007,59.0,Roland Bergkamp
2010,59.0,Roland Bergkamp
2011,63.0,Roland Bergkamp
2012,62.5,Roland Bergkamp
2013,62.0,Roland Bergkamp
2007,64.0,Calvin Mac-Intosh
2014,64.0,Calvin Mac-Intosh
2015,64.66666666666667,Calvin Mac-Intosh
2007,61.0,Damiano Schet
2013,61.5,Damiano Schet
2014,62.5,Damiano Schet
2007,66.0,Bryan Smeets
2015,66.5,Bryan Smeets
2016,65.66666666666667,Bryan Smeets
2007,65.0,Mikhail Rosheuvel
2012,65.0,Mikhail Rosheuvel
2013,65.25,Mikhail Rosheuvel
2014,66.33333333333333,Mikhail Rosheuvel
2015,66.28571428571429,Mikhail Rosheuvel
2007,64.0,Ilias Haddad
2008,64.0,Ilias Haddad
2011,64.0,Ilias Haddad
2014,64.0,Ilias Haddad
2015,63.0,Ilias Haddad
2007,65.0,Michael de Leeuw
2011,65.0,Michael de Leeuw
2012,68.0,Michael de Leeuw
2013,69.66666666666667,Michael de Leeuw
2014,68.83333333333333,Michael de Leeuw
2015,71.75,Michael de Leeuw
2016,72.5,Michael de Leeuw
2007,62.0,Mitch Apau
2013,63.0,Mitch Apau
2014,64.66666666666667,Mitch Apau
2015,64.5,Mitch Apau
2016,67.0,Mitch Apau
2007,60.0,Lars Lambooij
2013,60.0,Lars Lambooij
2014,63.5,Lars Lambooij
2015,64.0,Lars Lambooij
2007,71.0,Vojo Ubiparip
2011,68.5,Vojo Ubiparip
2012,65.5,Vojo Ubiparip
2013,61.6,Vojo Ubiparip
2014,64.0,Vojo Ubiparip
2015,64.5,Vojo Ubiparip
2007,60.0,Waldemar Sobota
2010,60.0,Waldemar Sobota
2011,64.0,Waldemar Sobota
2012,69.0,Waldemar Sobota
2013,69.5,Waldemar Sobota
2014,71.0,Waldemar Sobota
2015,70.5,Waldemar Sobota
2016,70.0,Waldemar Sobota
2007,55.0,Patryk Tuszynski
2012,55.0,Patryk Tuszynski
2013,55.0,Patryk Tuszynski
2014,59.25,Patryk Tuszynski
2015,62.666666666666664,Patryk Tuszynski
2016,64.66666666666667,Patryk Tuszynski
2007,55.0,May Mahlangu
2009,55.0,May Mahlangu
2010,60.0,May Mahlangu
2011,68.5,May Mahlangu
2012,72.5,May Mahlangu
2013,71.85714285714286,May Mahlangu
2014,71.71428571428571,May Mahlangu
2015,70.75,May Mahlangu
2016,71.0,May Mahlangu
2007,61.0,Vlastimir Jovanovic
2009,61.0,Vlastimir Jovanovic
2010,61.0,Vlastimir Jovanovic
2011,63.0,Vlastimir Jovanovic
2012,64.5,Vlastimir Jovanovic
2013,64.33333333333333,Vlastimir Jovanovic
2014,64.0,Vlastimir Jovanovic
2015,64.5,Vlastimir Jovanovic
2016,65.0,Vlastimir Jovanovic
2007,56.0,Ludovic Lamine Sane
2009,56.0,Ludovic Lamine Sane
2010,72.0,Ludovic Lamine Sane
2011,74.0,Ludovic Lamine Sane
2012,72.5,Ludovic Lamine Sane
2013,75.5,Ludovic Lamine Sane
2014,75.0,Ludovic Lamine Sane
2015,78.25,Ludovic Lamine Sane
2016,78.0,Ludovic Lamine Sane
2007,57.0,Hugo Cianci
2009,57.0,Hugo Cianci
2010,57.0,Hugo Cianci
2011,56.0,Hugo Cianci
2012,55.0,Hugo Cianci
2007,60.0,Jonathan Tinhan
2009,60.0,Jonathan Tinhan
2010,60.0,Jonathan Tinhan
2011,63.5,Jonathan Tinhan
2012,63.5,Jonathan Tinhan
2013,65.0,Jonathan Tinhan
2014,65.0,Jonathan Tinhan
2007,57.0,Idrissa Sylla
2009,57.0,Idrissa Sylla
2011,57.0,Idrissa Sylla
2012,60.5,Idrissa Sylla
2013,63.75,Idrissa Sylla
2014,66.6,Idrissa Sylla
2015,69.66666666666667,Idrissa Sylla
2016,72.0,Idrissa Sylla
2007,52.0,Fousseyni Cisse
2009,52.0,Fousseyni Cisse
2010,60.0,Fousseyni Cisse
2011,61.5,Fousseyni Cisse
2012,64.5,Fousseyni Cisse
2013,65.75,Fousseyni Cisse
2014,60.0,Fousseyni Cisse
2015,54.0,Fousseyni Cisse
2007,57.0,Patrick Ekeng Ekeng
2009,57.0,Patrick Ekeng Ekeng
2011,57.0,Patrick Ekeng Ekeng
2012,58.0,Patrick Ekeng Ekeng
2013,59.0,Patrick Ekeng Ekeng
2014,66.66666666666667,Patrick Ekeng Ekeng
2015,68.0,Patrick Ekeng Ekeng
2007,65.0,Issam El Adoua
2009,65.0,Issam El Adoua
2010,65.0,Issam El Adoua
2011,65.0,Issam El Adoua
2012,67.0,Issam El Adoua
2013,69.55555555555556,Issam El Adoua
2014,69.33333333333333,Issam El Adoua
2015,69.0,Issam El Adoua
2007,55.0,Idrissa Gana Gueye
2009,55.0,Idrissa Gana Gueye
2010,56.0,Idrissa Gana Gueye
2011,66.5,Idrissa Gana Gueye
2012,71.0,Idrissa Gana Gueye
2013,72.66666666666667,Idrissa Gana Gueye
2014,76.0,Idrissa Gana Gueye
2015,75.25,Idrissa Gana Gueye
2016,75.0,Idrissa Gana Gueye
2007,57.0,Arnaud Souquet
2009,57.0,Arnaud Souquet
2010,59.0,Arnaud Souquet
2015,58.5,Arnaud Souquet
2016,65.0,Arnaud Souquet
2007,60.0,Ladislas Douniama
2011,60.0,Ladislas Douniama
2012,65.5,Ladislas Douniama
2013,69.25,Ladislas Douniama
2014,70.0,Ladislas Douniama
2015,69.33333333333333,Ladislas Douniama
2007,57.0,Maxime Barthelme
